ciiu,ciiu_descripcion,ciiu_clases_comparten,clases_comparten,razon_empleo_total
2022,"Fabricación de pinturas, barnices y productos de revestimiento similares, tintas de imprenta y masillas (fabricación de pinturas artísticas)",2023,325999,0.1545991668118674
2022,"Fabricación de pinturas, barnices y productos de revestimiento similares, tintas de imprenta y masillas (fabricación de pinturas artísticas)",2817,"325999,339940",0.1545991668118674
2022,"Fabricación de pinturas, barnices y productos de revestimiento similares, tintas de imprenta y masillas (fabricación de pinturas artísticas)",8292,325999,0.1545991668118674
2022,"Fabricación de pinturas, barnices y productos de revestimiento similares, tintas de imprenta y masillas (fabricación de pinturas artísticas)",2819,339940,0.05358820425903158
2022,"Fabricación de pinturas, barnices y productos de revestimiento similares, tintas de imprenta y masillas (fabricación de pinturas artísticas)",3290,339940,0.05358820425903158
2029,"Fabricación de otros productos químicos n.c.p. (fabricación de carbón activado, tintas para escritura, dibujo y calzado, fuegos artificiales y bengalas, anticongelantes sintéticos, agentes químicos, la extracción y procesamiento de aceites esenciales y concentrados de origen vegetal para uso industrial, procesamiento de grasas y aceites de origen animal no comestibles, y otros productos químicos n.c.p.*)",2011,"325190,325610,325999",0.1753862237618237
2029,"Fabricación de otros productos químicos n.c.p. (fabricación de carbón activado, tintas para escritura, dibujo y calzado, fuegos artificiales y bengalas, anticongelantes sintéticos, agentes químicos, la extracción y procesamiento de aceites esenciales y concentrados de origen vegetal para uso industrial, procesamiento de grasas y aceites de origen animal no comestibles, y otros productos químicos n.c.p.*)",2399,325999,0.1545991668118674
2029,"Fabricación de otros productos químicos n.c.p. (fabricación de carbón activado, tintas para escritura, dibujo y calzado, fuegos artificiales y bengalas, anticongelantes sintéticos, agentes químicos, la extracción y procesamiento de aceites esenciales y concentrados de origen vegetal para uso industrial, procesamiento de grasas y aceites de origen animal no comestibles, y otros productos químicos n.c.p.*)",1910,325190,0.1753862237618237
2029,"Fabricación de otros productos químicos n.c.p. (fabricación de carbón activado, tintas para escritura, dibujo y calzado, fuegos artificiales y bengalas, anticongelantes sintéticos, agentes químicos, la extracción y procesamiento de aceites esenciales y concentrados de origen vegetal para uso industrial, procesamiento de grasas y aceites de origen animal no comestibles, y otros productos químicos n.c.p.*)",2022,"325190,325999,325520",0.1753862237618237
2029,"Fabricación de otros productos químicos n.c.p. (fabricación de carbón activado, tintas para escritura, dibujo y calzado, fuegos artificiales y bengalas, anticongelantes sintéticos, agentes químicos, la extracción y procesamiento de aceites esenciales y concentrados de origen vegetal para uso industrial, procesamiento de grasas y aceites de origen animal no comestibles, y otros productos químicos n.c.p.*)",2100,"325190,325412",0.1753862237618237
2029,"Fabricación de otros productos químicos n.c.p. (fabricación de carbón activado, tintas para escritura, dibujo y calzado, fuegos artificiales y bengalas, anticongelantes sintéticos, agentes químicos, la extracción y procesamiento de aceites esenciales y concentrados de origen vegetal para uso industrial, procesamiento de grasas y aceites de origen animal no comestibles, y otros productos químicos n.c.p.*)",2021,325610,0.3082235595580862
2029,"Fabricación de otros productos químicos n.c.p. (fabricación de carbón activado, tintas para escritura, dibujo y calzado, fuegos artificiales y bengalas, anticongelantes sintéticos, agentes químicos, la extracción y procesamiento de aceites esenciales y concentrados de origen vegetal para uso industrial, procesamiento de grasas y aceites de origen animal no comestibles, y otros productos químicos n.c.p.*)",2023,"325999,325610",0.1545991668118674
2029,"Fabricación de otros productos químicos n.c.p. (fabricación de carbón activado, tintas para escritura, dibujo y calzado, fuegos artificiales y bengalas, anticongelantes sintéticos, agentes químicos, la extracción y procesamiento de aceites esenciales y concentrados de origen vegetal para uso industrial, procesamiento de grasas y aceites de origen animal no comestibles, y otros productos químicos n.c.p.*)",2817,325999,0.1545991668118674
2029,"Fabricación de otros productos químicos n.c.p. (fabricación de carbón activado, tintas para escritura, dibujo y calzado, fuegos artificiales y bengalas, anticongelantes sintéticos, agentes químicos, la extracción y procesamiento de aceites esenciales y concentrados de origen vegetal para uso industrial, procesamiento de grasas y aceites de origen animal no comestibles, y otros productos químicos n.c.p.*)",8292,325999,0.1545991668118674
2100,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico (fabricación de material de curación desechable)",2011,325190,0.1753862237618237
2100,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico (fabricación de material de curación desechable)",1910,325190,0.1753862237618237
2100,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico (fabricación de material de curación desechable)",2022,325190,0.1753862237618237
2100,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico (fabricación de material de curación desechable)",2029,"325190,325412",0.1753862237618237
2021,Fabricación de plaguicidas y otros productos químicos de uso agropecuario (fabricación de desinfectantes de uso agropecuario),2011,325610,0.3082235595580862
2021,Fabricación de plaguicidas y otros productos químicos de uso agropecuario (fabricación de desinfectantes de uso agropecuario),2029,325610,0.3082235595580862
2021,Fabricación de plaguicidas y otros productos químicos de uso agropecuario (fabricación de desinfectantes de uso agropecuario),2023,325610,0.3082235595580862
2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador (fabricación de mezclas aromáticas)",2011,"325999,325610",0.1545991668118674
2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador (fabricación de mezclas aromáticas)",2399,"325999,339999",0.1545991668118674
2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador (fabricación de mezclas aromáticas)",2420,332999,0.5765544904795036
2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador (fabricación de mezclas aromáticas)",2599,"332999,339999",0.5765544904795036
2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador (fabricación de mezclas aromáticas)",2022,325999,0.1545991668118674
2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador (fabricación de mezclas aromáticas)",2029,"325999,325610",0.1545991668118674
2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador (fabricación de mezclas aromáticas)",2021,325610,0.3082235595580862
2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador (fabricación de mezclas aromáticas)",2817,325999,0.1545991668118674
2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador (fabricación de mezclas aromáticas)",8292,325999,0.1545991668118674
2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador (fabricación de mezclas aromáticas)",2410,332999,0.5765544904795036
2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador (fabricación de mezclas aromáticas)",2593,332999,0.5765544904795036
2023,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador (fabricación de mezclas aromáticas)",2520,332999,0.5765544904795036
2817,"Fabricación de maquinaria y equipo de oficina [excepto ordenadores (computadoras) y equipo periférico] (fabricación de sacapuntas, perforadoras y engrapadoras)",2011,325999,0.1545991668118674
2817,"Fabricación de maquinaria y equipo de oficina [excepto ordenadores (computadoras) y equipo periférico] (fabricación de sacapuntas, perforadoras y engrapadoras)",1629,339940,0.05358820425903158
2817,"Fabricación de maquinaria y equipo de oficina [excepto ordenadores (computadoras) y equipo periférico] (fabricación de sacapuntas, perforadoras y engrapadoras)",1399,339940,0.05358820425903158
2817,"Fabricación de maquinaria y equipo de oficina [excepto ordenadores (computadoras) y equipo periférico] (fabricación de sacapuntas, perforadoras y engrapadoras)",1701,339940,0.05358820425903158
2817,"Fabricación de maquinaria y equipo de oficina [excepto ordenadores (computadoras) y equipo periférico] (fabricación de sacapuntas, perforadoras y engrapadoras)",1709,339940,0.05358820425903158
2817,"Fabricación de maquinaria y equipo de oficina [excepto ordenadores (computadoras) y equipo periférico] (fabricación de sacapuntas, perforadoras y engrapadoras)",2399,325999,0.1545991668118674
2817,"Fabricación de maquinaria y equipo de oficina [excepto ordenadores (computadoras) y equipo periférico] (fabricación de sacapuntas, perforadoras y engrapadoras)",2022,"325999,339940",0.1545991668118674
2817,"Fabricación de maquinaria y equipo de oficina [excepto ordenadores (computadoras) y equipo periférico] (fabricación de sacapuntas, perforadoras y engrapadoras)",2029,325999,0.1545991668118674
2817,"Fabricación de maquinaria y equipo de oficina [excepto ordenadores (computadoras) y equipo periférico] (fabricación de sacapuntas, perforadoras y engrapadoras)",2023,325999,0.1545991668118674
2817,"Fabricación de maquinaria y equipo de oficina [excepto ordenadores (computadoras) y equipo periférico] (fabricación de sacapuntas, perforadoras y engrapadoras)",8292,325999,0.1545991668118674
2817,"Fabricación de maquinaria y equipo de oficina [excepto ordenadores (computadoras) y equipo periférico] (fabricación de sacapuntas, perforadoras y engrapadoras)",2819,"339940,333319",0.05358820425903158
2817,"Fabricación de maquinaria y equipo de oficina [excepto ordenadores (computadoras) y equipo periférico] (fabricación de sacapuntas, perforadoras y engrapadoras)",3290,"339940,333319",0.05358820425903158
8292,Actividades de envasado y empaquetado (servicios de empacado y etiquetado),2011,325999,0.1545991668118674
8292,Actividades de envasado y empaquetado (servicios de empacado y etiquetado),2399,325999,0.1545991668118674
8292,Actividades de envasado y empaquetado (servicios de empacado y etiquetado),2022,325999,0.1545991668118674
8292,Actividades de envasado y empaquetado (servicios de empacado y etiquetado),2029,325999,0.1545991668118674
8292,Actividades de envasado y empaquetado (servicios de empacado y etiquetado),2023,325999,0.1545991668118674
8292,Actividades de envasado y empaquetado (servicios de empacado y etiquetado),2817,325999,0.1545991668118674
3100,Fabricación de muebles (fabricación de colchones de muelles y rellenos),2219,337910,0.026733178750412756
3100,Fabricación de muebles (fabricación de colchones de muelles y rellenos),2220,"326198,326194,337910",0.022590388971406222
3100,Fabricación de muebles (fabricación de colchones de muelles y rellenos),1622,337210,0.10512938298020112
3100,Fabricación de muebles (fabricación de colchones de muelles y rellenos),2720,326198,0.022590388971406222
3100,Fabricación de muebles (fabricación de colchones de muelles y rellenos),2511,337210,0.10512938298020112
3100,Fabricación de muebles (fabricación de colchones de muelles y rellenos),3250,337120,0.2670880939877154
2720,"Fabricación de pilas, baterías y acumuladores (fabricación de acumuladores y pilas)",2220,326198,0.022590388971406222
2720,"Fabricación de pilas, baterías y acumuladores (fabricación de acumuladores y pilas)",3100,326198,0.022590388971406222
2392,Fabricación de materiales de construcción de arcilla (fabricación de azulejos y losetas no refractarias),2395,327121,0.0038503575593119553
2395,"Fabricación de artículos de hormigón, cemento y yeso (fabricación de productos de asbesto y fibrocemento, mortero y pegazulejo)",2399,327999,0.00665283299805167
2395,"Fabricación de artículos de hormigón, cemento y yeso (fabricación de productos de asbesto y fibrocemento, mortero y pegazulejo)",2392,327121,0.0038503575593119553
2395,"Fabricación de artículos de hormigón, cemento y yeso (fabricación de productos de asbesto y fibrocemento, mortero y pegazulejo)",2310,327999,0.00665283299805167
2395,"Fabricación de artículos de hormigón, cemento y yeso (fabricación de productos de asbesto y fibrocemento, mortero y pegazulejo)",3211,327999,0.00665283299805167
2310,Fabricación de vidrio y productos de vidrio (fabricación de productos aislantes de fibra de vidrio),2399,327999,0.00665283299805167
2310,Fabricación de vidrio y productos de vidrio (fabricación de productos aislantes de fibra de vidrio),2395,327999,0.00665283299805167
2310,Fabricación de vidrio y productos de vidrio (fabricación de productos aislantes de fibra de vidrio),3211,327999,0.00665283299805167
3211,Fabricación de joyas y artículos conexos (fabricación de orfebrería y joyería de metales y piedras preciosos),2399,327999,0.00665283299805167
3211,Fabricación de joyas y artículos conexos (fabricación de orfebrería y joyería de metales y piedras preciosos),2395,327999,0.00665283299805167
3211,Fabricación de joyas y artículos conexos (fabricación de orfebrería y joyería de metales y piedras preciosos),2310,327999,0.00665283299805167
3211,Fabricación de joyas y artículos conexos (fabricación de orfebrería y joyería de metales y piedras preciosos),2592,339912,0.047325280887239356
2410,Industrias básicas de hierro y acero (fabricación de tubos y conexiones de hierro y acero),2420,"332999,332910",0.5765544904795036
2410,Industrias básicas de hierro y acero (fabricación de tubos y conexiones de hierro y acero),2023,332999,0.5765544904795036
2410,Industrias básicas de hierro y acero (fabricación de tubos y conexiones de hierro y acero),2593,332999,0.5765544904795036
2410,Industrias básicas de hierro y acero (fabricación de tubos y conexiones de hierro y acero),2819,332910,0.29250532774950255
2410,Industrias básicas de hierro y acero (fabricación de tubos y conexiones de hierro y acero),2812,332910,0.29250532774950255
2410,Industrias básicas de hierro y acero (fabricación de tubos y conexiones de hierro y acero),2813,332910,0.29250532774950255
2410,Industrias básicas de hierro y acero (fabricación de tubos y conexiones de hierro y acero),2520,332999,0.5765544904795036
2823,Fabricación de maquinaria metalúrgica (fabricación de laminadoras y troqueladoras de metales),2825,333249,0.0217374616639637
2823,Fabricación de maquinaria metalúrgica (fabricación de laminadoras y troqueladoras de metales),3250,333249,0.0217374616639637
2591,"Forja, prensado, estampado y laminado de metales; pulvimetalurgia (fabricación de piezas metálicas troqueladas para vehículos automotrices)",2599,332110,0.15389245561427217
2593,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería (fabricación de cortineros y accesorios metálicos)",1629,337920,0.001973917482938408
2593,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería (fabricación de cortineros y accesorios metálicos)",1392,337920,0.001973917482938408
2593,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería (fabricación de cortineros y accesorios metálicos)",2220,337920,0.001973917482938408
2593,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería (fabricación de cortineros y accesorios metálicos)",2420,332999,0.5765544904795036
2593,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería (fabricación de cortineros y accesorios metálicos)",2599,"337920,332999,332212",0.001973917482938408
2593,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería (fabricación de cortineros y accesorios metálicos)",2023,332999,0.5765544904795036
2593,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería (fabricación de cortineros y accesorios metálicos)",2410,332999,0.5765544904795036
2593,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería (fabricación de cortineros y accesorios metálicos)",2790,332211,0.01803332021449903
2593,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería (fabricación de cortineros y accesorios metálicos)",2816,"332211,333120",0.01803332021449903
2593,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería (fabricación de cortineros y accesorios metálicos)",2819,"332211,333120",0.01803332021449903
2593,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería (fabricación de cortineros y accesorios metálicos)",2821,"332211,333120",0.01803332021449903
2593,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería (fabricación de cortineros y accesorios metálicos)",2520,332999,0.5765544904795036
2790,Fabricación de otros tipos de equipo eléctrico (fabricación de anuncios y señalamientos luminosos),2593,332211,0.01803332021449903
2790,Fabricación de otros tipos de equipo eléctrico (fabricación de anuncios y señalamientos luminosos),2816,332211,0.01803332021449903
2790,Fabricación de otros tipos de equipo eléctrico (fabricación de anuncios y señalamientos luminosos),2819,"332211,333319",0.01803332021449903
2790,Fabricación de otros tipos de equipo eléctrico (fabricación de anuncios y señalamientos luminosos),2821,332211,0.01803332021449903
2790,Fabricación de otros tipos de equipo eléctrico (fabricación de anuncios y señalamientos luminosos),2814,333610,0.34926154772189205
2790,Fabricación de otros tipos de equipo eléctrico (fabricación de anuncios y señalamientos luminosos),2811,333610,0.34926154772189205
2790,Fabricación de otros tipos de equipo eléctrico (fabricación de anuncios y señalamientos luminosos),2910,333610,0.34926154772189205
2790,Fabricación de otros tipos de equipo eléctrico (fabricación de anuncios y señalamientos luminosos),3091,333610,0.34926154772189205
2790,Fabricación de otros tipos de equipo eléctrico (fabricación de anuncios y señalamientos luminosos),2710,"335312,333991",0.06869720227658484
2816,Fabricación de equipo de elevación y manipulación (fabricación de mecanismos para levantamiento de remolques),2593,"332211,333120",0.01803332021449903
2816,Fabricación de equipo de elevación y manipulación (fabricación de mecanismos para levantamiento de remolques),2790,332211,0.01803332021449903
2816,Fabricación de equipo de elevación y manipulación (fabricación de mecanismos para levantamiento de remolques),2819,"332211,333120,333999",0.01803332021449903
2816,Fabricación de equipo de elevación y manipulación (fabricación de mecanismos para levantamiento de remolques),2821,"332211,333120",0.01803332021449903
2816,Fabricación de equipo de elevación y manipulación (fabricación de mecanismos para levantamiento de remolques),2812,333999,0.3767989150764649
2816,Fabricación de equipo de elevación y manipulación (fabricación de mecanismos para levantamiento de remolques),2818,"333999,333120",0.3767989150764649
2816,Fabricación de equipo de elevación y manipulación (fabricación de mecanismos para levantamiento de remolques),2829,333999,0.3767989150764649
2816,Fabricación de equipo de elevación y manipulación (fabricación de mecanismos para levantamiento de remolques),2815,333999,0.3767989150764649
2816,Fabricación de equipo de elevación y manipulación (fabricación de mecanismos para levantamiento de remolques),3250,333999,0.3767989150764649
2816,Fabricación de equipo de elevación y manipulación (fabricación de mecanismos para levantamiento de remolques),2910,336210,0.11728968944916736
2816,Fabricación de equipo de elevación y manipulación (fabricación de mecanismos para levantamiento de remolques),2920,336210,0.11728968944916736
2816,Fabricación de equipo de elevación y manipulación (fabricación de mecanismos para levantamiento de remolques),2930,336210,0.11728968944916736
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",1629,"339940,339999",0.05358820425903158
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",1399,"339940,339999",0.05358820425903158
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",1701,339940,0.05358820425903158
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",1709,"339940,339999",0.05358820425903158
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2420,332910,0.29250532774950255
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2022,339940,0.05358820425903158
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2817,"339940,333319",0.05358820425903158
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2410,332910,0.29250532774950255
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2593,"332211,333120",0.01803332021449903
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2790,"332211,333319",0.01803332021449903
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2816,"332211,333120,333999",0.01803332021449903
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2821,"332211,333120",0.01803332021449903
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2512,"332420,333411",0.1639326284904527
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2812,"333999,332910",0.3767989150764649
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2813,"336390,332910,333910,333411",0.09979249497077504
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2818,"333999,333120",0.3767989150764649
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2825,"333243,333319",0.13980697036564993
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2829,"333999,333319",0.3767989150764649
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2815,"333999,333411",0.3767989150764649
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",3250,333999,0.3767989150764649
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",3290,"339940,333319,339999",0.05358820425903158
2819,"Fabricación de otros tipos de maquinaria de uso general (fabricación de extintores, y de juntas hechas de una combinación de materiales)",2930,336390,0.09979249497077504
2821,Fabricación de maquinaria agropecuaria y forestal (fabricación de maquinaria y equipo forestal),2593,"332211,333120",0.01803332021449903
2821,Fabricación de maquinaria agropecuaria y forestal (fabricación de maquinaria y equipo forestal),2790,332211,0.01803332021449903
2821,Fabricación de maquinaria agropecuaria y forestal (fabricación de maquinaria y equipo forestal),2816,"332211,333120",0.01803332021449903
2821,Fabricación de maquinaria agropecuaria y forestal (fabricación de maquinaria y equipo forestal),2819,"332211,333120",0.01803332021449903
2511,Fabricación de productos metálicos para uso estructural (fabricación de mamparas de metal),1622,337210,0.10512938298020112
2511,Fabricación de productos metálicos para uso estructural (fabricación de mamparas de metal),2599,332320,0.32130990138941856
2511,Fabricación de productos metálicos para uso estructural (fabricación de mamparas de metal),3100,337210,0.10512938298020112
3011,Construcción de buques y estructuras flotantes (fabricación de plataformas flotantes para perforación de pozos petroleros),1399,336360,0.04742275829380421
3011,Construcción de buques y estructuras flotantes (fabricación de plataformas flotantes para perforación de pozos petroleros),1392,336360,0.04742275829380421
3011,Construcción de buques y estructuras flotantes (fabricación de plataformas flotantes para perforación de pozos petroleros),2220,336360,0.04742275829380421
3011,Construcción de buques y estructuras flotantes (fabricación de plataformas flotantes para perforación de pozos petroleros),3020,336360,0.04742275829380421
3011,Construcción de buques y estructuras flotantes (fabricación de plataformas flotantes para perforación de pozos petroleros),3030,336360,0.04742275829380421
3011,Construcción de buques y estructuras flotantes (fabricación de plataformas flotantes para perforación de pozos petroleros),2930,336360,0.04742275829380421
2512,"Fabricación de tanques, depósitos y recipientes de metal (fabricación de radiadores y calderas de calefacción central)",2819,"332420,333411",0.1639326284904527
3099,"Fabricación de otros tipos de equipo de transporte n.c.p. (fabricación de vehículos de tracción animal, y otro equipo de transporte n.c.p.*)",2599,332610,0.09582029065325702
2592,Tratamiento y revestimiento de metales; maquinado (grabado y enchapado de joyas),3211,339912,0.047325280887239356
2812,Fabricación de equipo de propulsión de fluidos (fabricación de cilindros hidráulicos y neumáticos),2420,332910,0.29250532774950255
2812,Fabricación de equipo de propulsión de fluidos (fabricación de cilindros hidráulicos y neumáticos),2410,332910,0.29250532774950255
2812,Fabricación de equipo de propulsión de fluidos (fabricación de cilindros hidráulicos y neumáticos),2816,333999,0.3767989150764649
2812,Fabricación de equipo de propulsión de fluidos (fabricación de cilindros hidráulicos y neumáticos),2819,"333999,332910",0.3767989150764649
2812,Fabricación de equipo de propulsión de fluidos (fabricación de cilindros hidráulicos y neumáticos),2813,332910,0.29250532774950255
2812,Fabricación de equipo de propulsión de fluidos (fabricación de cilindros hidráulicos y neumáticos),2818,333999,0.3767989150764649
2812,Fabricación de equipo de propulsión de fluidos (fabricación de cilindros hidráulicos y neumáticos),2829,333999,0.3767989150764649
2812,Fabricación de equipo de propulsión de fluidos (fabricación de cilindros hidráulicos y neumáticos),2815,333999,0.3767989150764649
2812,Fabricación de equipo de propulsión de fluidos (fabricación de cilindros hidráulicos y neumáticos),3250,333999,0.3767989150764649
2813,"Fabricación de otras bombas, compresores, grifos y válvulas (fabricación de bombas para laboratorio)",2399,336340,0.05003027891941421
2813,"Fabricación de otras bombas, compresores, grifos y válvulas (fabricación de bombas para laboratorio)",2420,332910,0.29250532774950255
2813,"Fabricación de otras bombas, compresores, grifos y válvulas (fabricación de bombas para laboratorio)",2410,332910,0.29250532774950255
2813,"Fabricación de otras bombas, compresores, grifos y válvulas (fabricación de bombas para laboratorio)",2819,"336390,332910,333910,333411",0.09979249497077504
2813,"Fabricación de otras bombas, compresores, grifos y válvulas (fabricación de bombas para laboratorio)",2812,332910,0.29250532774950255
2813,"Fabricación de otras bombas, compresores, grifos y válvulas (fabricación de bombas para laboratorio)",3250,339111,0.011867874249271661
2813,"Fabricación de otras bombas, compresores, grifos y válvulas (fabricación de bombas para laboratorio)",3290,339111,0.011867874249271661
2813,"Fabricación de otras bombas, compresores, grifos y válvulas (fabricación de bombas para laboratorio)",2740,336320,0.031875111946709105
2813,"Fabricación de otras bombas, compresores, grifos y válvulas (fabricación de bombas para laboratorio)",2930,"336320,336310,336390,336330,336340",0.031875111946709105
2813,"Fabricación de otras bombas, compresores, grifos y válvulas (fabricación de bombas para laboratorio)",3092,339111,0.011867874249271661
2814,"Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión (fabricación de transmisiones de fuerza motriz)",2790,333610,0.34926154772189205
2814,"Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión (fabricación de transmisiones de fuerza motriz)",2811,333610,0.34926154772189205
2814,"Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión (fabricación de transmisiones de fuerza motriz)",2910,333610,0.34926154772189205
2814,"Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión (fabricación de transmisiones de fuerza motriz)",3091,333610,0.34926154772189205
2520,Fabricación de armas y municiones ,2420,332999,0.5765544904795036
2520,Fabricación de armas y municiones ,2599,332999,0.5765544904795036
2520,Fabricación de armas y municiones ,2023,332999,0.5765544904795036
2520,Fabricación de armas y municiones ,2410,332999,0.5765544904795036
2520,Fabricación de armas y municiones ,2593,332999,0.5765544904795036
2818,Fabricación de herramientas de mano motorizadas (fabricación de herramientas manuales con motor),2816,"333999,333120",0.3767989150764649
2818,Fabricación de herramientas de mano motorizadas (fabricación de herramientas manuales con motor),2819,"333999,333120",0.3767989150764649
2818,Fabricación de herramientas de mano motorizadas (fabricación de herramientas manuales con motor),2812,333999,0.3767989150764649
2818,Fabricación de herramientas de mano motorizadas (fabricación de herramientas manuales con motor),2829,333999,0.3767989150764649
2818,Fabricación de herramientas de mano motorizadas (fabricación de herramientas manuales con motor),2815,333999,0.3767989150764649
2818,Fabricación de herramientas de mano motorizadas (fabricación de herramientas manuales con motor),3250,333999,0.3767989150764649
2825,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco (fabricación de maquinaria para la preparación de alimentos en hoteles y restaurantes)",2823,333249,0.0217374616639637
2825,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco (fabricación de maquinaria para la preparación de alimentos en hoteles y restaurantes)",2819,"333243,333319",0.13980697036564993
2825,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco (fabricación de maquinaria para la preparación de alimentos en hoteles y restaurantes)",3250,333249,0.0217374616639637
2826,"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros (fabricación de agujas para coser de uso industrial)",2599,339992,0.02753736735457285
2826,"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros (fabricación de agujas para coser de uso industrial)",3290,"339992,333319",0.02753736735457285
3020,Fabricación de locomotoras y material rodante (fabricación de equipo para el transporte ferroviario),1399,336360,0.04742275829380421
3020,Fabricación de locomotoras y material rodante (fabricación de equipo para el transporte ferroviario),1392,336360,0.04742275829380421
3020,Fabricación de locomotoras y material rodante (fabricación de equipo para el transporte ferroviario),2220,336360,0.04742275829380421
3020,Fabricación de locomotoras y material rodante (fabricación de equipo para el transporte ferroviario),3011,336360,0.04742275829380421
3020,Fabricación de locomotoras y material rodante (fabricación de equipo para el transporte ferroviario),3030,336360,0.04742275829380421
3020,Fabricación de locomotoras y material rodante (fabricación de equipo para el transporte ferroviario),2930,336360,0.04742275829380421
2829,Fabricación de otros tipos de maquinaria de uso especial (fabricación de equipo de boliche),2219,339920,0.0031680157133579384
