ciiu,tag,year,import_weighted_value,share_on_total_imports,variable,division,seccion,ciiu_nombre,pci,cog,distance,rca
1512,rest_of_world,2021,1632340932.3333366,0.523515468921497,1512,Productos De Cuero Y Productos Conexos,Industrias manufactureras," Maletas, Bolsos De Mano Y Artículos Similares, Y De Artículos De Talabartería Y Guarnicionería ",1.9190851701377791,0.0,0.973190905447973,7.074625944695851
1512,rest_of_world,2022,2561789462.1666718,0.5777231038362574,1512,Productos De Cuero Y Productos Conexos,Industrias manufactureras," Maletas, Bolsos De Mano Y Artículos Similares, Y De Artículos De Talabartería Y Guarnicionería ",1.9190851701377791,0.0,0.973190905447973,7.074625944695851
1512,rest_of_world,2023,2632260295.1666718,0.668845199504371,1512,Productos De Cuero Y Productos Conexos,Industrias manufactureras," Maletas, Bolsos De Mano Y Artículos Similares, Y De Artículos De Talabartería Y Guarnicionería ",1.9190851701377791,0.0,0.973190905447973,7.074625944695851
17-X01,paises_interes,2020,1446809202.0208678,0.4388038012771291,17-X01,Papel Y De Productos De Papel,Industrias manufactureras, Papel Y Cartón Ondulado Y De Envases De Papel Y Cartón,1.844277806290612,0.6532508611808179,0.752555025412126,0.8127618392630589
17-X01,paises_interes,2021,1346694035.5232487,0.3819263805804116,17-X01,Papel Y De Productos De Papel,Industrias manufactureras, Papel Y Cartón Ondulado Y De Envases De Papel Y Cartón,1.844277806290612,0.6532508611808179,0.752555025412126,0.8127618392630589
17-X01,paises_interes,2022,1356057446.9189246,0.36038026701784,17-X01,Papel Y De Productos De Papel,Industrias manufactureras, Papel Y Cartón Ondulado Y De Envases De Papel Y Cartón,1.844277806290612,0.6532508611808179,0.752555025412126,0.8127618392630589
17-X01,paises_interes,2023,1101502663.510885,0.3287200352326337,17-X01,Papel Y De Productos De Papel,Industrias manufactureras, Papel Y Cartón Ondulado Y De Envases De Papel Y Cartón,1.844277806290612,0.6532508611808179,0.752555025412126,0.8127618392630589
17-X01,rest_of_world,2020,1850357317.0702627,0.561196198722871,17-X01,Papel Y De Productos De Papel,Industrias manufactureras, Papel Y Cartón Ondulado Y De Envases De Papel Y Cartón,1.844277806290612,0.6532508611808179,0.752555025412126,0.8127618392630589
17-X01,rest_of_world,2021,2179362565.952367,0.6180736194195884,17-X01,Papel Y De Productos De Papel,Industrias manufactureras, Papel Y Cartón Ondulado Y De Envases De Papel Y Cartón,1.844277806290612,0.6532508611808179,0.752555025412126,0.8127618392630589
17-X01,rest_of_world,2022,2406794104.694459,0.6396197329821601,17-X01,Papel Y De Productos De Papel,Industrias manufactureras, Papel Y Cartón Ondulado Y De Envases De Papel Y Cartón,1.844277806290612,0.6532508611808179,0.752555025412126,0.8127618392630589
17-X01,rest_of_world,2023,2249381205.5887165,0.6712799647673663,17-X01,Papel Y De Productos De Papel,Industrias manufactureras, Papel Y Cartón Ondulado Y De Envases De Papel Y Cartón,1.844277806290612,0.6532508611808179,0.752555025412126,0.8127618392630589
1920,paises_interes,2020,20673938.91071428,0.010945482225578812,1920,Coque Y Productos De La Refinación Del Petróleo,Industrias manufactureras, Productos De La Refinación Del Petróleo ,4.217121545429369,0.0,0.9678998373674216,11.36950710601773
